id,name_ru,name_en,country_ru,country_en,country_code,lat,lon,population
9920,Баррейрас,Barreiras,Бразилия,Brazil,BR,-12.152777777,-44.99,159734
9940,Корнуолл,Cornwall,Канада,Canada,CA,45.0275,-74.74,46589
9941,Леви,Lévis,Канада,Canada,CA,46.8,-71.1833,154091
9950,Слоним,Slonim,Белоруссия,Belarus,BY,53.083333333,25.316666666,48907
9951,Монктон,Moncton,Канада,Canada,CA,46.093333,-64.775,79470
9953,Могилёв,Mogilev,Белоруссия,Belarus,BY,53.9168,30.3449,353110
9967,Нью-Уэстминстер,New Westminster,Канада,Canada,CA,49.2069,-122.911,70996
9977,Салаберри-де-Валлифилд,Salaberry-de-Valleyfield,Канада,Canada,CA,45.25,-74.133333333,44838
9983,Белвилл,Belleville,Канада,Canada,CA,44.166666666,-77.383333333,50716
9988,Солигорск,Salihorsk,Белоруссия,Belarus,BY,52.78416,27.5425,97818
9997,Ричмонд,Richmond,Канада,Canada,CA,49.166666666,-123.133333333,209937
9998,Форт-Мак-Мюррей,Fort McMurray,Канада,Canada,CA,56.72676,-111.38103,68002
9999,Норт-Йорк,North York,Канада,Canada,CA,43.7797,-79.4156,672955
10016,Полоцк,Polatsk,Белоруссия,Belarus,BY,55.483333333,28.8,79579
10018,Гомель,Gomel,Белоруссия,Belarus,BY,52.441666666,30.983333333,501102
10040,Гранд-Прери,Grande Prairie,Канада,Canada,CA,55.16667,-118.80271,64141
10042,Речица,Rechytsa,Белоруссия,Belarus,BY,52.3617,30.3916,65213
10043,Гуэлф,Guelph,Канада,Canada,CA,43.55,-80.25,143740
10065,Эрдри,Airdrie,Канада,Canada,CA,51.2917,-114.014,74100
10076,Куинт-Уэст,Quinte West,Канада,Canada,CA,44.196388888,-77.581944444,43086
10103,Викториавилл,Victoriaville,Канада,Canada,CA,46.05,-71.966666666,48461
10109,Гатино,Gatineau,Канада,Canada,CA,45.483333,-75.65,292281
10124,Труа-Ривьер,Trois-Rivières,Канада,Canada,CA,46.35,-72.55,142598
10132,Уинсор,Windsor,Канада,Canada,CA,42.31729,-83.03526,229660
10140,Репантиньи,Repentigny,Канада,Canada,CA,45.733333333,-73.466666666,88088
10141,Виннипег,Winnipeg,Канада,Canada,CA,49.895555555,-97.138611111,749607
10153,Кокуитлам,Coquitlam,Канада,Canada,CA,49.283888888,-122.791944444,148625
10154,Шербрук,Sherbrooke,Канада,Canada,CA,45.4,-71.9,175114
10163,Борисов,Barysaw,Белоруссия,Belarus,BY,54.22429,28.51198,135696
10175,Руэн-Норанда,Rouyn-Noranda,Канада,Canada,CA,48.2333,-79.0167,43073
10180,Грейтер-Садбери,Greater Sudbury,Канада,Canada,CA,46.49,-81.01,166004
10186,Летбридж,Lethbridge,Канада,Canada,CA,49.69999,-112.81856,98406
10209,Сент-Альберт,St. Albert,Канада,Canada,CA,53.630277777,-113.625833333,68232
10230,Виктория,Victoria,Канада,Canada,CA,48.422151,-123.3657,91867
10232,Эдмонтон,Edmonton,Канада,Canada,CA,53.533333333,-113.5,1010899
10236,Драммондвилл,Drummondville,Канада,Canada,CA,45.883333333,-72.483333333,81551
10237,Сент-Джон,Saint John,Канада,Canada,CA,45.2796,-66.0628,67575
10253,Сент-Катаринс,St. Catharines,Канада,Canada,CA,43.183333333,-79.233333333,136803
10270,Ричмонд-Хилл,Richmond Hill,Канада,Canada,CA,43.871388888,-79.437222222,202022
10280,Бобруйск,Babruysk,Белоруссия,Belarus,BY,53.15,29.233333333,207351
10283,Брандон,Brandon,Канада,Canada,CA,49.833333333,-99.95,51313
10290,Сент-Джонс,St. John's,Канада,Canada,CA,47.561388888,-52.711944444,110525
10311,Молодечно,Maladzyechna,Белоруссия,Belarus,BY,54.313611111,26.851666666,89068
10320,Су-Сент-Мари,Sault Ste. Marie,Канада,Canada,CA,46.5333,-84.35,73368
10349,Вернон,Vernon,Канада,Canada,CA,50.267,-119.272,44519
10353,Бленвиль,Blainville,Канада,Canada,CA,45.666666666,-73.883333333,62643
10360,Медисин-Хат,Medicine Hat,Канада,Canada,CA,50.03928,-110.67661,63271
10372,Эйджакс,Ajax,Канада,Canada,CA,43.858333333,-79.036388888,126666
10374,Тербон,Terrebonne,Канада,Canada,CA,45.7,-73.633333333,122098
10382,Тандер-Бей,Thunder Bay,Канада,Canada,CA,48.3822,-89.2461,108843
10399,Римуски,Rimouski,Канада,Canada,CA,48.45,-68.533333333,50036
10409,Саскатун,Saskatoon,Канада,Canada,CA,52.133333333,-106.683333333,266141
10413,Лонгёй,Longueuil,Канада,Canada,CA,45.514083333,-73.438027777,253629
10422,Реджайна,Regina,Канада,Canada,CA,50.454722222,-104.606666666,226404
10439,Ошава,Oshawa,Канада,Canada,CA,43.9,-78.85,175383
10457,Ньюмаркет,Newmarket,Канада,Canada,CA,44.06,-79.45,84224
10464,Сент-Эсташ,Saint-Eustache,Канада,Canada,CA,45.566666666,-73.9,46434
10473,Белиз,Belize City,Белиз,Belize,BZ,17.498611111,-88.188611111,60900
10484,Лида,Lida,Белоруссия,Belarus,BY,53.895555555,25.295833333,103916
10485,Берлингтон,Burlington,Канада,Canada,CA,43.325,-79.8,186948
10501,Мэпл-Ридж,Maple Ridge,Канада,Canada,CA,49.2167,-122.6,82256
10505,Кобрин,Kobryn,Белоруссия,Belarus,BY,52.2125,24.356666666,52635
10509,Калгари,Calgary,Канада,Canada,CA,51.05011,-114.08529,1306784
10512,Келоуна,Kelowna,Канада,Canada,CA,49.8801,-119.4436,144576
10517,Бушервиль,Boucherville,Канада,Canada,CA,45.6,-73.45,42425
10520,Оттава,Ottawa,Канада,Canada,CA,45.424722222,-75.695,1017449
10525,Шавиниган,Shawinigan,Канада,Canada,CA,46.5667,-72.75,51508
10528,Этобико,Etobicoke,Канада,Canada,CA,43.6161,-79.5125,365143
10534,Вудсток,Woodstock,Канада,Canada,CA,43.130555555,-80.746666666,40902
10556,Гранби,Granby,Канада,Canada,CA,45.4,-72.733333333,70823
10570,Виль-Мари,Ville-Marie,Канада,Canada,CA,45.508611111,-73.562777777,84013
10575,Ред-Дир,Red Deer,Канада,Canada,CA,52.26682,-113.802,100844
10588,Светлогорск,Svyetlahorsk,Белоруссия,Belarus,BY,52.633333333,29.733333333,62602
10594,Питерборо,Peterborough,Канада,Canada,CA,44.3,-78.316666666,81032
10608,Мозырь,Mazyr,Белоруссия,Belarus,BY,52.05,29.233333333,105152
10639,Ниагара-Фолс,Niagara Falls,Канада,Canada,CA,43.116666666,-79.066666666,88071
10640,Водрёй-Дорион,Vaudreuil-Dorion,Канада,Canada,CA,45.4,-74.033333333,43228
10641,Непин,Nepean,Канада,Canada,CA,45.3417,-75.7583,180000
10651,Сарния,Sarnia,Канада,Canada,CA,42.9745,-82.4066,72320
10655,Вон,Vaughan,Канада,Canada,CA,43.833333333,-79.5,323103
10660,Гамильтон,Hamilton,Канада,Canada,CA,43.256666666,-79.869166666,569353
10665,Оквилл,Oakville,Канада,Canada,CA,43.45,-79.683333333,213759
10670,Мирабель,Mirabel,Канада,Canada,CA,45.65,-74.083333333,64032
10679,Маркем,Markham,Канада,Canada,CA,43.8833,-79.25,338503
10683,Кингстон,Kingston,Канада,Canada,CA,44.233333333,-76.5,132485
10710,Брест,Brest,Белоруссия,Belarus,BY,52.084722222,23.656944444,344470
10715,Сагеней,Saguenay,Канада,Canada,CA,48.4167,-71.0667,147952
10720,Тимминс,Timmins,Канада,Canada,CA,48.471666666,-81.331388888,41788
10725,Пикеринг,Pickering,Канада,Canada,CA,43.906944444,-79.130833333,91771
10730,Нанаймо,Nanaimo,Канада,Canada,CA,49.16638,-123.94003,99863
10733,Барри,Barrie,Канада,Canada,CA,44.39,-79.686,147829
10740,Абботсфорд,Abbotsford,Канада,Canada,CA,49.05798,-122.25257,153524
10741,Фредериктон,Fredericton,Канада,Canada,CA,45.95,-66.666666666,63116
10764,Норт-Бей,North Bay,Канада,Canada,CA,46.309166666,-79.461388888,51553
10765,Кеймбридж,Cambridge,Канада,Canada,CA,43.358333333,-80.313888888,138479
10770,Шервуд-Парк,Sherwood Park,Канада,Canada,CA,53.51684,-113.3187,72017
10796,Камлупс,Kamloops,Канада,Canada,CA,50.6761,-120.341,97902
10806,Бернаби,Burnaby,Канада,Canada,CA,49.25,-122.949167,249125
10812,Гродно,Hrodna,Белоруссия,Belarus,BY,53.666666666,23.816666666,361115
10813,Брамптон,Brampton,Канада,Canada,CA,43.683333333,-79.766666666,656480
10820,Принс-Джордж,Prince George,Канада,Canada,CA,53.9166,-122.75301,74003
10841,Ванкувер,Vancouver,Канада,Canada,CA,49.260833333,-123.113888888,662248
10863,Порт-Коквитлам,Port Coquitlam,Канада,Canada,CA,49.2625,-122.781,58000
10869,Миссиссога,Mississauga,Канада,Canada,CA,43.6,-79.65,717961
10881,Брантфорд,Brantford,Канада,Canada,CA,43.140833333,-80.263055555,104688
10904,Лондон,London,Канада,Canada,CA,42.9837,-81.2497,422324
10906,Новополоцк,Novopolotsk,Белоруссия,Belarus,BY,55.533333333,28.666666666,95717
10908,Торонто,Toronto,Канада,Canada,CA,43.670277777,-79.386666666,2794356
10909,Шатоге,Châteauguay,Канада,Canada,CA,45.383333333,-73.75,51614
10920,Китченер,Kitchener,Канада,Canada,CA,43.45,-80.483333333,256885
10923,Милтон,Milton,Канада,Canada,CA,43.508333333,-79.883333333,132979
10929,Чилливак,Chilliwack,Канада,Canada,CA,49.16638,-121.95257,83788
10933,Уэлленд,Welland,Канада,Canada,CA,42.983333333,-79.233333333,52293
10968,Камина,Kamina,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-8.73508,24.99798,200184
10970,Моанда,Moanda,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-5.93,12.35,90812
10985,Басоко,Basoko,Демократическая Республика Конго,Democratic Republic of the Congo,CD,1.233333333,23.6,76371
10996,Лозанна,Lausanne,Швейцария,Switzerland,CH,46.533333333,6.633333333,141418
11007,Пуэнт-Нуар,Pointe-Noire,Республика Конго,Republic of the Congo,CG,-4.77609,11.86352,1420612
11008,Булунгу,Bulungu,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-4.55,18.58333333,81393
11021,Акети,Aketi,Демократическая Республика Конго,Democratic Republic of the Congo,CD,2.74,23.78,150000
11049,Бамбари,Bambari,Центральноафриканская Республика,Central African Republic,CF,5.766666666,20.683333333,41356
11061,Гемена,Gemena,Демократическая Республика Конго,Democratic Republic of the Congo,CD,3.25,19.766666666,197159
11090,Ликаси,Likasi,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-10.983333333,26.733333333,422535
11106,Увира,Uvira,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-3.4044,29.1379,407092
11168,Илебо,Ilebo,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-4.316666666,20.6,117245
11171,Буниа,Bunia,Демократическая Республика Конго,Democratic Republic of the Congo,CD,1.566666666,30.25,327837
11177,Бома,Boma,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-5.85,13.05,297009
11182,Бимбо,Bimbo,Центральноафриканская Республика,Central African Republic,CF,4.331305555,18.516333333,348802
11221,Кёниц,Köniz,Швейцария,Switzerland,CH,46.925,7.415277777,41772
11228,Люцерн,Lucerne,Швейцария,Switzerland,CH,47.0523,8.3059,81691
11259,Лугано,Lugano,Швейцария,Switzerland,CH,46.010277777,8.9625,63185
11275,Женева,Geneva,Швейцария,Switzerland,CH,46.2,6.15,203840
11296,Бутембо,Butembo,Демократическая Республика Конго,Democratic Republic of the Congo,CD,0.1251,29.299,154621
11302,Карно,Carnot,Центральноафриканская Республика,Central African Republic,CF,4.933333333,15.866666666,45421
11374,Кипуши,Kipushi,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-11.76,27.25,169635
11400,Винтертур,Winterthur,Швейцария,Switzerland,CH,47.4992,8.72671,111840
11466,Лоджа,Lodja,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-3.524166666,23.596388888,91409
11473,Бумба,Bumba,Демократическая Республика Конго,Democratic Republic of the Congo,CD,2.19,22.46,103328
11490,Киквит,Kikwit,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-5.033333333,18.816666666,397737
11519,Бута,Buta,Демократическая Республика Конго,Democratic Republic of the Congo,CD,2.82,24.74,80751
11555,Кисангани,Kisangani,Демократическая Республика Конго,Democratic Republic of the Congo,CD,0.515277777,25.191111111,1366000
11561,Лубумбаши,Lubumbashi,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-11.664166666,27.482777777,1786397
11567,Тшела,Tshela,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-4.996944444,12.948333333,45051
11580,Конголо,Kongolo,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-5.4,27,86932
11596,Мбандака,Mbandaka,Демократическая Республика Конго,Democratic Republic of the Congo,CD,0.048611111,18.260277777,455011
11604,Лисала,Lisala,Демократическая Республика Конго,Democratic Republic of the Congo,CD,2.14,21.51,79235
11607,Колвези,Kolwezi,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-10.716666666,25.466666666,790248
11621,Мбанза-Нгунгу,Mbanza-Ngungu,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-5.25,14.866666666,142773
11729,Болобо,Bolobo,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-2.16,16.24,47032
11731,Буар,Bouar,Центральноафриканская Республика,Central African Republic,CF,5.95,15.6,40353
11733,Букама,Bukama,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-9.2,25.83333333,105530
11746,Берберати,Berbérati,Центральноафриканская Республика,Central African Republic,CF,4.266666666,15.783333333,76918
11753,Гандажика,Gandajika,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-6.75,23.966666666,208051
11756,Кинду,Kindu,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-2.95,25.916666666,172321
11782,Боэнде,Boende,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-0.281666666,20.880555555,50794
11792,Исиро,Isiro,Демократическая Республика Конго,Democratic Republic of the Congo,CD,2.783333333,27.616666666,255409
11799,Анкастер,Ancaster,Канада,Canada,CA,43.225555555,-79.976666666,40557
11817,Ист-Йорк,East York,Канада,Canada,CA,43.6913,-79.3278,115365
11820,Гбадолите,Gbadolite,Демократическая Республика Конго,Democratic Republic of the Congo,CD,4.275,21,73835
11826,Лубомо,Dolisie,Республика Конго,Republic of the Congo,CG,-4.19834,12.66664,117920
11840,Кананга,Kananga,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-5.896111111,22.416666666,1971704
11845,Гома,Goma Nord Kivu,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-1.679444444,29.233611111,781875
11856,Вест-Ванкувер,West Vancouver,Канада,Canada,CA,49.3667,-123.167,42473
11861,Чикапа,Tshikapa,Демократическая Республика Конго,Democratic Republic of the Congo,CD,-6.416666666,20.8,1006387
